1.58151e+1; 2.83610e-2
1.58801e+1; 2.78915e-2
1.59451e+1; 2.74219e-2
1.60101e+1; 2.69524e-2
1.60752e+1; 2.64828e-2
1.61402e+1; 2.60133e-2
1.62052e+1; 2.55437e-2
1.62702e+1; 2.50742e-2
1.63352e+1; 2.47220e-2
1.64002e+1; 2.41351e-2
1.64652e+1; 2.36656e-2
1.65302e+1; 2.31960e-2
1.65952e+1; 2.26091e-2
1.66602e+1; 2.23743e-2
1.67252e+1; 2.19048e-2
1.67902e+1; 2.16700e-2
1.68553e+1; 2.12004e-2
1.69203e+1; 2.07309e-2
1.69853e+1; 2.02614e-2
1.70503e+1; 2.00266e-2
1.71153e+1; 1.99092e-2
1.71803e+1; 1.94396e-2
1.72453e+1; 1.89701e-2
1.73103e+1; 1.85006e-2
1.73753e+1; 1.80310e-2
1.74403e+1; 1.75615e-2
1.75053e+1; 1.72093e-2
1.75703e+1; 1.69745e-2
1.76354e+1; 1.67398e-2
1.77004e+1; 1.65050e-2
1.77654e+1; 1.60354e-2
1.78304e+1; 1.58007e-2
1.78954e+1; 1.53311e-2
1.79604e+1; 1.52137e-2
1.80254e+1; 1.48616e-2
1.80904e+1; 1.45094e-2
1.81554e+1; 1.43920e-2
1.82204e+1; 1.39225e-2
1.82854e+1; 1.36877e-2
1.83504e+1; 1.34529e-2
1.84155e+1; 1.29834e-2
1.84805e+1; 1.27486e-2
1.85455e+1; 1.25138e-2
1.86105e+1; 1.22791e-2
1.86755e+1; 1.20443e-2
1.87405e+1; 1.15748e-2
1.88055e+1; 1.13400e-2
1.88705e+1; 1.11052e-2
1.89355e+1; 1.09878e-2
1.90005e+1; 1.06357e-2
1.90655e+1; 1.06357e-2
1.91305e+1; 1.01661e-2
1.91956e+1; 1.01661e-2
1.92606e+1; 9.69657e-3
1.93256e+1; 9.69657e-3
1.93906e+1; 9.46179e-3
1.94556e+1; 9.22702e-3
1.95206e+1; 8.99225e-3
1.95856e+1; 8.75748e-3
1.96506e+1; 8.52270e-3
1.97156e+1; 8.28793e-3
1.97806e+1; 8.28793e-3
1.98456e+1; 8.05316e-3
1.99106e+1; 7.81838e-3
1.99757e+1; 7.70100e-3
2.00407e+1; 7.34884e-3
2.01057e+1; 7.34884e-3
2.01707e+1; 6.87929e-3
2.02357e+1; 6.87929e-3
2.03007e+1; 6.87929e-3
2.03657e+1; 6.40975e-3
2.04307e+1; 6.40975e-3
2.04957e+1; 6.17497e-3
2.05607e+1; 5.94020e-3
2.06257e+1; 5.94020e-3
2.06907e+1; 5.70543e-3
2.07558e+1; 5.47065e-3
2.08208e+1; 5.47065e-3
2.08858e+1; 5.23588e-3
2.09508e+1; 5.00111e-3
2.10158e+1; 5.00111e-3
2.10808e+1; 5.00111e-3
2.11458e+1; 4.88372e-3
2.12108e+1; 4.53156e-3
2.12758e+1; 4.53156e-3
2.13408e+1; 4.06202e-3
2.14058e+1; 4.06202e-3
2.14708e+1; 4.06202e-3
2.15359e+1; 4.06202e-3
2.16009e+1; 3.59247e-3
2.16659e+1; 3.59247e-3
2.17309e+1; 3.59247e-3
2.17959e+1; 3.24031e-3
2.18609e+1; 3.12292e-3
2.19259e+1; 3.12292e-3
2.19937e+1; 2.85714e-3
2.20728e+1; 2.85714e-3
2.21519e+1; 2.85714e-3
2.22508e+1; 2.85714e-3
2.23101e+1; 2.28571e-3
2.23892e+1; 2.28571e-3
2.24288e+1; 2.28571e-3
2.25079e+1; 2.28571e-3
2.25870e+1; 1.71429e-3
2.26661e+1; 1.71429e-3
2.27057e+1; 1.71429e-3
2.27453e+1; 1.71429e-3
2.28244e+1; 1.71429e-3
2.29035e+1; 1.14286e-3
2.30310e+1; 2.66519e-4
2.30961e+1; 4.62163e-4
2.31611e+1; 1.88261e-4
2.32261e+1; 3.05648e-4
2.32911e+1; 3.05648e-4
2.33561e+1; 7.08749e-5
2.34211e+1; 7.08749e-5
2.34861e+1; 7.08749e-5
2.35511e+1; 7.08749e-5
2.36161e+1; 7.08749e-5
2.36811e+1; 7.08749e-5
2.37461e+1; 7.08749e-5
2.38111e+1; 7.08749e-5
2.38762e+1; 7.08749e-5
2.39412e+1; 7.08749e-5
2.40008e+1; -1.63898e-4
2.40712e+1; 7.08749e-5
2.41362e+1; 7.08749e-5
2.42012e+1; 7.08749e-5
2.42662e+1; 7.08749e-5
2.43312e+1; 7.08749e-5
2.43962e+1; 7.08749e-5
2.44612e+1; 7.08749e-5
2.45262e+1; 7.08749e-5
2.45912e+1; 7.08749e-5
2.46563e+1; 7.08749e-5
2.47213e+1; 7.08749e-5
2.47863e+1; 7.08749e-5
2.48513e+1; 7.08749e-5
2.49163e+1; 7.08749e-5
